company;playlist_sample;namesfiles;no;artist;song;sampleratefiles;totalsamplesfiles;durationfiles;bitratefiles;rmsfiles;rmsmedianfiles;lowenergyfiles;ASRfiles;beatspectrumfiles;eventdensityfiles;tempofiles;pulseclarityfiles;zerocrossfiles;rolloffsfiles;brightnessfiles;spreadfiles;centroidfiles;kurtosisfiles;flatnessfiles;entropyfiles;mfccfiles_1;mfccfiles_2;mfccfiles_3;mfccfiles_4;mfccfiles_5;mfccfiles_6;mfccfiles_7;mfccfiles_8;mfccfiles_9;mfccfiles_10;mfccfiles_11;mfccfiles_12;mfccfiles_13;pitchfiles;inharmonicityfiles;bestkeyfiles;keyclarityfiles;modalityfiles;tonalcentroidfiles_1;tonalcentroidfiles_2;tonalcentroidfiles_3;tonalcentroidfiles_4;tonalcentroidfiles_5;tonalcentroidfiles_6;chromagramfiles_1;chromagramfiles_2;chromagramfiles_3;chromagramfiles_4;chromagramfiles_5;chromagramfiles_6;chromagramfiles_7;chromagramfiles_8;chromagramfiles_9;chromagramfiles_10;chromagramfiles_11;chromagramfiles_12;attackslopefiles;attackleapfiles
Arte Francés;4;28 - Caravan Palace - Dragons.mp3                                                                                                             ;28; Caravan Palace ; Dragons.mp3                                                                                                             ;44100;10830549;245.590675;320;0.306578098;0.19264809;0.50877193;0.195488722;0.188948043;4.9;123.9342547;0.747064109;2051.295349;10305.99289;0.684520807;4810.913179;4892.941438;3.558310556;0.304525739;0.930705297;0.758332139;-0.283404927;0.003013598;0.115805832;0.314816905;0.197268629;0.303393082;0.081926354;-0.207614876;-0.059703434;0.031532666;0.171550979;0.32785596;0;0.452147739;10;0.51958114;-0.192584177;0.625518863;0.061388405;-0.443765016;0.354786052;-0.176019058;0.220799068;0.512149295;0.210411758;0.164742589;0.11146515;0.2030724;0.296497965;0.195339583;0.296291832;0.463976915;0.999999784;0.464330385;0.655387508;12.65589958;0.271724307
Arte Francés;4;29 - Skeewiff - Don't Rock the boat (Bart & Baker Remix).mp3                                                                                  ;29; Skeewiff ; Don't Rock the boat (Bart & Baker Remix).mp3                                                                                  ;44100;9617514;218.084225;320;0.32514362;0.158223212;0.518796992;0.418546366;0.061040832;4.3;119.9965485;0.886406207;725.0483559;10500.04406;0.48622591;5287.71657;4270.271464;3.550522834;0.256802112;0.891849797;2.305397666;0.312148937;-0.095676404;0.140325294;0.48994135;0.319938513;0.01318923;0.048029578;0.051112652;0.102499804;0.036318406;0.050705126;0.050331391;0;0.436514494;9;0.557200155;0.139863507;-0.468575769;0.161229096;0.181485297;0.825869048;-0.24117436;-0.172924226;0.30779096;0.155328598;0.258242345;0.225744187;0.187433755;0.23211667;0.172700613;0.502976906;0.999999889;0.310551809;0.238412598;0.15076128;1.443584658;0.880201622
Arte Francés;4;29 - Skeewiff - Don't Rock the boat (Bart & Baker Remix).mp3                                                                                  ;29; Skeewiff ; Don't Rock the boat (Bart & Baker Remix).mp3                                                                                  ;44100;9617514;218.084225;320;0.367557802;0.234397415;0.543859649;0.303258145;0.085159924;5.4;120.0023768;0.89922687;559.5987311;10374.37763;0.475440389;5259.73563;4216.227516;3.549222302;0.237550017;0.885370746;2.338465546;0.823514872;-0.034282004;0.028823688;0.241746556;0.251253329;0.162860653;0.042092357;0.069482592;-0.04247883;0.057066462;0.118179117;0.004669357;0;0.452476517;9;0.611459995;0.121784996;-0.839377521;0.947055522;0.098329691;0.766545299;-0.018871142;-0.048580861;0.821612758;0.166771793;0.232512387;0.220766224;0.190806963;0.292433847;0.168063262;0.532320754;0.999999898;0.449384732;0.845298671;0.253833084;12.78041185;0.329038743
Arte Francés;4;29 - Skeewiff - Don't Rock the boat (Bart & Baker Remix).mp3                                                                                  ;29; Skeewiff ; Don't Rock the boat (Bart & Baker Remix).mp3                                                                                  ;44100;9617514;218.084225;320;0.285887428;0.154866178;0.644110276;0.431077694;0.049981597;3.6;120.0104685;0.853059413;825.998127;8908.942223;0.423212639;4862.857274;3577.886297;4.72294053;0.225294994;0.885105551;2.553947577;0.294607807;-0.028369359;0.053155248;0.3958619;0.101520172;-0.212820835;0.147675096;0.32783532;0.221837673;0.00016192;-0.121973156;0.123116525;0;0.44874406;6;0.829875241;-0.14847492;-0.751043577;0.800055239;-0.364424693;1.015604989;-0.299794784;-0.229887201;0.6062411;0.346899204;0.300442621;0.309843988;0.288060965;0.780704709;0.203876794;0.608573026;0.999999947;0.384347715;0.374377607;0.229109922;11.91130885;0.241022042
Arte Francés;4;30 - Jazzatron - Let's Go.mp3                                                                                                                 ;30; Jazzatron ; Let's Go.mp3                                                                                                                 ;44100;10201458;231.325575;320;0.095549821;0.043763544;0.516290727;0.388471178;0;4.3;126.0248808;0.776936404;1432.546752;11412.76588;0.588240128;5175.54236;4775.599309;3.003745567;0.283303731;0.918347733;1.898853135;0.12284211;0.212014374;0.01032268;0.352724466;0.296593827;0.386331047;0.291624181;0.281935023;0.094678596;-0.032340109;0.070789034;-0.157042709;0;0.478497428;4;0.395160215;0.058036891;-0.170582939;0.627917996;0.437738522;-0.325992842;-0.269233095;0.206159044;0.487310133;0.294608409;0.999999936;0.907472234;0.322160515;0.235805892;0.150541941;0.14079945;0.288202853;0.20857022;0.273124466;0.12845136;13.54158098;0.651352186
Arte Francés;4;30 - Jazzatron - Let's Go.mp3                                                                                                                 ;30; Jazzatron ; Let's Go.mp3                                                                                                                 ;44100;10201458;231.325575;320;0.204146231;0.118015075;0.528822055;0.290726817;0.063174245;4.6;125.9966538;0.374699852;1525.296541;10831.78997;0.627153635;5036.216925;4853.676366;3.02409666;0.304047926;0.929314239;1.718367818;0.19028417;0.481112652;0.304937122;0.125757448;-0.073866217;0.225111908;0.156503154;-0.03239481;-0.01425686;0.02950779;0.173035751;-0.054574491;0;0.48262733;9;0.373992147;-0.096404552;-0.490255124;0.148865871;0.082060308;0.767614458;-0.196974778;-0.318861044;0.484562956;0.089160749;0.124131279;0.27496881;0.627461747;0.680334298;0.31152707;0.44482425;0.999999934;0.588864534;0.90875183;0.720626829;7.293193278;0.297778781
Arte Francés;4;30 - Jazzatron - Let's Go.mp3                                                                                                                 ;30; Jazzatron ; Let's Go.mp3                                                                                                                 ;44100;10201458;231.325575;320;0.24748784;0.15324869;0.50877193;0.325814536;0.061502629;3.4;126.1805063;0.554550592;1256.84715;11173.12489;0.634135153;5192.607543;4870.441759;3.269868952;0.290467151;0.927060636;1.436157654;-0.267877654;0.258332581;-0.133201597;0.133313586;0.086884538;0.117134782;0.206555117;0.090883839;-0.036727715;-0.023016731;-0.153107878;-0.063223448;0;0.467277708;4;0.290347173;0.054605569;-0.228926361;0.364520903;0.309409724;0.695673497;0.239222077;-0.487694787;0.307968398;0.074334826;0.12311811;0.283478362;0.817057251;0.485018786;0.115445002;0.596581255;0.809210859;0.529462034;0.9999999;0.518165754;19.07033472;0.305022821
Arte Francés;4;31 - Club Des Belugas - What Is Jazz (Tape Five Remix).mp3                                                                                    ;31; Club Des Belugas ; What Is Jazz (Tape Five Remix).mp3                                                                                    ;44100;12265931;278.139025;320;0.257446153;0.143406481;0.546365915;0.353383459;0.0493486;3.5;130.0303245;0.765851436;1434.396747;7829.169846;0.536381949;4387.705153;3584.314552;5.205802711;0.255349672;0.903612143;1.758415999;0.157880293;0.549208002;0.095915557;0.236463857;0.05181327;0.041663516;0.058127328;0.01842696;0.01350577;0.061734623;-0.046238361;0.028515781;0;0.48555237;11;0.486198634;-0.042013678;-0.84586166;0.065523668;-0.412277832;-0.013151519;0.192560396;-0.126273245;0.495723383;0.643404487;0.375227924;0.427588055;0.293743373;0.290293178;0.250148861;0.378454093;0.82275841;0.667245469;0.9999999;0.382623154;30.46344459;0.372845737
Arte Francés;4;31 - Club Des Belugas - What Is Jazz (Tape Five Remix).mp3                                                                                    ;31; Club Des Belugas ; What Is Jazz (Tape Five Remix).mp3                                                                                    ;44100;12265931;278.139025;320;0.119434402;0.053117467;0.586466165;0.446115288;0;2.7;127.2775523;0.157756959;1842.895821;7137.668037;0.598448001;3845.966675;3769.84822;4.949285762;0.19793156;0.919104418;1.602011811;0.421421478;0.01971347;-0.081295203;0.270621975;0.018278963;-0.158318631;-0.078167997;-0.094139469;-0.00266276;-0.087694136;0.002120928;0.114359045;0;0.482385641;11;0.376013523;0.090597144;-0.067200507;0.625416749;-0.229846947;0.295043975;0.153838643;-0.166889601;0.497110997;0.341422548;0.248012404;0.473120129;0.64011704;0.762442493;0.245266379;0.690808311;0.651094591;0.945433499;0.99999987;0.655523154;5.406336747;0.936339793
Arte Francés;4;31 - Club Des Belugas - What Is Jazz (Tape Five Remix).mp3                                                                                    ;31; Club Des Belugas ; What Is Jazz (Tape Five Remix).mp3                                                                                    ;44100;12265931;278.139025;320;0.290310422;0.196081422;0.513784461;0.250626566;0.118288772;3.8;130.2020336;0.649608215;951.4978424;9132.517433;0.47435958;4850.948288;3760.996654;4.221782423;0.272400235;0.887590146;2.118666521;0.270246541;0.288037686;0.169133959;0.338722742;-0.002109722;-0.152207237;0.014283356;0.086441092;0.139274512;0.278801035;0.059859058;0.101987944;0;0.503599575;11;0.413090388;-0.060213001;-0.56729669;0.261264612;-0.330740535;-0.400978954;0.227255547;-0.019187732;0.289209842;0.294485873;0.329096955;0.369699983;0.272643437;0.16141464;0.153198434;0.17736302;0.519463053;0.631596401;0.999999897;0.209693375;10.21591093;0.37674338
Arte Francés;5;01 - Charlotte Gainsbourg - Sylvia Says (Tensnake Remix).mp3                                                                                  ;1; Charlotte Gainsbourg ; Sylvia Says (Tensnake Remix).mp3                                                                                  ;44100;8868094;201.090575;320;0.319350599;0.193884084;0.486215539;0.330827068;0.098031631;3.8;118.1538327;0.600933836;1613.446341;11387.95223;0.59252554;5370.577549;4842.556621;3.136011344;0.308764927;0.911776036;1.828201014;-0.037753504;0.264757516;0.145197556;0.009264864;0.16390132;0.124037139;-0.09416732;-0.173140162;-0.020281702;0.15718768;0.082343524;-0.069214097;0;0.461941378;10;0.622497906;-0.289653431;0.740898216;0.313303398;-0.545094471;0.709008637;0.064350859;0.327735872;0.398241326;0.135860553;0.133205406;0.128838347;0.229036331;0.043560928;0.002423923;0.341665081;0.459135965;0.999999797;0.241775656;0.163823379;26.97583562;0.697847792
Arte Francés;5;01 - Charlotte Gainsbourg - Sylvia Says (Tensnake Remix).mp3                                                                                  ;1; Charlotte Gainsbourg ; Sylvia Says (Tensnake Remix).mp3                                                                                  ;44100;8868094;201.090575;320;0.170004123;0.091494491;0.518796992;0.305764411;0.053031608;3.7;117.8186591;0.469149728;1383.596863;7467.563438;0.495890368;4365.884261;3418.760922;5.549528479;0.194672369;0.887976394;2.64004887;-0.35560687;0.009275063;0.346498843;-0.11585575;0.214784349;0.311448978;-0.143743729;-0.242368821;0.070951409;0.29784646;-0.107568661;0.06863463;0;0.490621314;10;0.694121837;-0.112504488;1.078848084;-0.179750537;-0.766700167;0.414429407;0.048061667;0.27997434;0.051426897;0.040009828;0.016243552;0.002262748;0.275553329;0.037734638;0.011184133;0.136533434;0.223201959;0.999999752;0.108325093;0.172247869;18.93170489;0.234059005
Arte Francés;5;01 - Charlotte Gainsbourg - Sylvia Says (Tensnake Remix).mp3                                                                                  ;1; Charlotte Gainsbourg ; Sylvia Says (Tensnake Remix).mp3                                                                                  ;44100;8868094;201.090575;320;0.386399464;0.27718436;0.45112782;0.197994987;0.063240654;3.8;117.9927308;0.531182197;1354.496929;11396.36364;0.562158391;5432.744453;4719.800262;3.112983353;0.312493772;0.90722908;1.946785967;0.081854094;0.280417553;0.120328905;-0.04583254;0.094529804;0.232438053;0.174470666;0.033945705;-0.045388958;-0.001602509;-0.026850776;-0.150095851;0;0.449622588;10;0.610282037;-0.232831671;0.700940726;0.28473696;-0.834694302;0.546544336;-0.059305629;0.480716783;0.412234873;0.098978741;0.141802858;0.092526482;0.101453699;0.025499489;0.001047872;0.101436617;0.349732728;0.999999872;0.174026233;0.0958207;10.1606736;0.712498355
Arte Francés;5;02 - Les Gordon - Atlas (Roisto Remix).mp3                                                                                                    ;2; Les Gordon ; Atlas (Roisto Remix).mp3                                                                                                    ;44100;12029182;272.770575;320;0.173253024;0.082247384;0.448621554;0.388471178;0.07919399;2.7;115.5849584;0.450171297;1868.845762;10607.45773;0.661925336;4936.5568;4903.730026;3.339732706;0.347248183;0.930501218;1.452438463;-0.022419886;0.395931438;0.420742263;0.378849026;0.332482474;0.284839849;0.019289587;0.001456824;0.00477071;0.042513291;-0.016932203;-0.004650065;0;0.483486249;8;0.873516139;0.261466606;1.756994097;0.207255026;0.921049374;-0.441228869;0.148038708;-0.411591276;0.095017784;0.38301397;0.943375847;0.301334801;0.581430006;0.117055468;0.242620483;0.999999676;0.110999591;0.374027579;0.04267992;0.493811915;14.94204326;0.687019141
Arte Francés;5;02 - Les Gordon - Atlas (Roisto Remix).mp3                                                                                                    ;2; Les Gordon ; Atlas (Roisto Remix).mp3                                                                                                    ;44100;12029182;272.770575;320;0.321580212;0.208014159;0.586466165;0.147869674;0.059239772;4.4;115.0113881;0.815821418;973.9477915;9751.849365;0.53792572;4944.941685;4079.192643;4.079358406;0.298981258;0.905628579;1.946723935;0.115006153;0.444311336;0.03646578;0.230124921;0.126579408;0.178328009;0.105785184;-0.064735329;-0.033878228;0.068230532;0.011902584;0.063807685;0;0.470149428;12;0.715725754;-0.086607057;0.561372538;-1.451508155;0.126248233;-0.090670661;-0.081732845;-0.164360183;0.250911885;0.619526624;0.288791075;0.120192017;0.391193615;0.074697069;0.461986318;0.18201513;0.374434623;0.481735132;0.35643339;0.999999911;11.229934;0.863077964
Arte Francés;5;02 - Les Gordon - Atlas (Roisto Remix).mp3                                                                                                    ;2; Les Gordon ; Atlas (Roisto Remix).mp3                                                                                                    ;44100;12029182;272.770575;320;0.323148676;0.209646896;0.581453634;0.13283208;0.069892659;4.3;115.0369037;0.804576378;971.8477963;9749.998856;0.535786619;4969.225993;4083.793989;4.053340249;0.296952988;0.904000509;1.921716439;0.14516813;0.482272366;0.044682428;0.238773512;0.14835229;0.163141376;0.118834699;-0.064767795;-0.021548678;0.059110331;-0.014591735;0.092696477;0;0.467779224;12;0.688207965;-0.039660146;0.602335245;-1.426581972;0.126018382;0.000710093;-0.080247047;-0.176309096;0.271156939;0.610349511;0.313779258;0.128468797;0.437273415;0.064216151;0.43917457;0.190283348;0.4242525;0.518168014;0.379018932;0.999999913;13.70865245;0.247615103
